,classe,grid_name,year,area_ha
8546,33,SC-21-V-C,2019,11416.524467513917
8841,3,SC-21-V-C,2020,1306624.8952035394
9070,4,SC-21-V-C,2020,29.086251989746085
9361,11,SC-21-V-C,2020,408.5584544347187
9653,12,SC-21-V-C,2020,959.5529244384742
9944,15,SC-21-V-C,2020,506353.6065932267
10126,18,SC-21-V-C,2020,512.9679767028821
10415,25,SC-21-V-C,2020,3033.2963123657023
10717,33,SC-21-V-C,2020,11369.315677820206
11012,3,SC-21-V-C,2021,1289061.6293419234
11246,4,SC-21-V-C,2021,31.201908947753896
11538,11,SC-21-V-C,2021,454.8376322153843
11829,12,SC-21-V-C,2021,969.5192196044896
12120,15,SC-21-V-C,2021,523585.9971849505
12316,18,SC-21-V-C,2021,563.0194281178688
12605,25,SC-21-V-C,2021,3311.9461572873197
12916,33,SC-21-V-C,2021,11313.128521467765
13211,3,SC-21-V-C,2022,1263898.073267593
13443,4,SC-21-V-C,2022,31.20164982299804
13733,11,SC-21-V-C,2022,377.4048289094096
14023,12,SC-21-V-C,2022,914.0690873352034
14315,15,SC-21-V-C,2022,548615.3010051082
14510,18,SC-21-V-C,2022,587.289991179392
14801,25,SC-21-V-C,2022,3447.8378292997604
15117,33,SC-21-V-C,2022,11420.101735232132
15412,3,SC-21-V-C,2023,1241811.5970903947
15642,4,SC-21-V-C,2023,28.90885337524414
15920,11,SC-21-V-C,2023,265.17353080547224
16205,12,SC-21-V-C,2023,683.6275995178225
16497,15,SC-21-V-C,2023,570733.4385274275
16686,18,SC-21-V-C,2023,603.585813189698
16982,25,SC-21-V-C,2023,3506.3825354167298
17298,33,SC-21-V-C,2023,11658.565444375989
240,3,SC-21-V-D,2016,1273497.5045531343
467,4,SC-21-V-D,2016,195.7449715428729
756,11,SC-21-V-D,2016,1185.1584813289355
1045,12,SC-21-V-D,2016,2266.217737303015
1335,15,SC-21-V-D,2016,523978.5836262864
1508,18,SC-21-V-D,2016,1362.0871541058293
1794,25,SC-21-V-D,2016,8336.41695786776
2093,33,SC-21-V-D,2016,18469.327071399424
2388,3,SC-21-V-D,2017,1266722.457527172
2615,4,SC-21-V-D,2017,203.0000309987265
2904,11,SC-21-V-D,2017,1592.6054170367408
3193,12,SC-21-V-D,2017,2370.7786489408386
3483,15,SC-21-V-D,2017,529222.1899945472
3655,18,SC-21-V-D,2017,1985.09223084348
3943,25,SC-21-V-D,2017,8343.640510083338
4243,33,SC-21-V-D,2017,18851.18807986593
4538,3,SC-21-V-D,2018,1257138.1769175045
4765,4,SC-21-V-D,2018,210.66809661405665
5054,11,SC-21-V-D,2018,986.1559909592096
5344,12,SC-21-V-D,2018,2305.880038174236
5635,15,SC-21-V-D,2018,538480.6242194211
5806,18,SC-21-V-D,2018,1979.280490308128
6094,25,SC-21-V-D,2018,8345.058992295666
6393,33,SC-21-V-D,2018,19845.10769425049
6688,3,SC-21-V-D,2019,1234507.8737082025
6914,4,SC-21-V-D,2019,199.5452283670821
7204,11,SC-21-V-D,2019,1020.7169168735152
7495,12,SC-21-V-D,2019,2117.556445572966
7786,15,SC-21-V-D,2019,561209.7253957334
7961,18,SC-21-V-D,2019,2086.3357823203382
8248,25,SC-21-V-D,2019,8339.74736374341
8547,33,SC-21-V-D,2019,19809.45159876505
8842,3,SC-21-V-D,2020,1224569.9045948654
9071,4,SC-21-V-D,2020,195.61148436786712
9362,11,SC-21-V-D,2020,1044.7072468492215
9654,12,SC-21-V-D,2020,2065.5108329298096
9945,15,SC-21-V-D,2020,570787.291743336
10127,18,SC-21-V-D,2020,2447.606732941393
10416,25,SC-21-V-D,2020,8356.935627555667
10718,33,SC-21-V-D,2020,19823.560403695355
11013,3,SC-21-V-D,2021,1202525.2325286518
11247,4,SC-21-V-D,2021,231.41081948139256
11539,11,SC-21-V-D,2021,1017.5243508211996
11830,12,SC-21-V-D,2021,2275.877239001535
12121,15,SC-21-V-D,2021,591352.6091143393
12317,18,SC-21-V-D,2021,2366.4530661373874
12606,25,SC-21-V-D,2021,9683.497703303263
12917,33,SC-21-V-D,2021,19838.61195832562
13212,3,SC-21-V-D,2022,1179076.7716438735
13444,4,SC-21-V-D,2022,236.985412240086
13734,11,SC-21-V-D,2022,809.8213185480097
14024,12,SC-21-V-D,2022,2198.5406048909704
14316,15,SC-21-V-D,2022,614043.5121465258
14511,18,SC-21-V-D,2022,2486.1958097286824
14802,25,SC-21-V-D,2022,10192.918017150494
15118,33,SC-21-V-D,2022,20246.471827143207
15413,3,SC-21-V-D,2023,1164931.0571546275
15643,4,SC-21-V-D,2023,203.1606088573978
15921,11,SC-21-V-D,2023,505.6842876624008
16206,12,SC-21-V-D,2023,1664.3260010976294
16498,15,SC-21-V-D,2023,628650.0012645543
16687,18,SC-21-V-D,2023,2595.2057850277624
16983,25,SC-21-V-D,2023,10232.186519500352
17299,33,SC-21-V-D,2023,20509.595158783766
241,3,SC-21-X-A,2016,1723068.3047489477
468,4,SC-21-X-A,2016,76903.11601579816
757,11,SC-21-X-A,2016,1730.790166276144
1046,12,SC-21-X-A,2016,9299.914720969631
1336,15,SC-21-X-A,2016,15523.679185089171
1509,18,SC-21-X-A,2016,19.727464947509763
1795,25,SC-21-X-A,2016,7104.516195180147
2094,33,SC-21-X-A,2016,455.9628026188632
2389,3,SC-21-X-A,2017,1722415.6943109315
2616,4,SC-21-X-A,2017,76838.47609889759
2905,11,SC-21-X-A,2017,1727.8748966228236
3194,12,SC-21-X-A,2017,9366.368501023331
3484,15,SC-21-X-A,2017,16167.753990136189
3656,18,SC-21-X-A,2017,26.888827960205077
3944,25,SC-21-X-A,2017,7107.523411519256
4244,33,SC-21-X-A,2017,455.4312627445955
4539,3,SC-21-X-A,2018,1720876.767289172
4766,4,SC-21-X-A,2018,77147.6471333591
5055,11,SC-21-X-A,2018,1728.5836143901583
5345,12,SC-21-X-A,2018,10013.362212810118
5636,15,SC-21-X-A,2018,16739.81883799281
5807,18,SC-21-X-A,2018,29.803315856933587
6095,25,SC-21-X-A,2018,7108.319637782686
6394,33,SC-21-X-A,2018,461.7092584965484
6689,3,SC-21-X-A,2019,1720948.8634730587
6915,4,SC-21-X-A,2019,77373.50840553337
7205,11,SC-21-X-A,2019,1724.60272706716
7496,12,SC-21-X-A,2019,9433.74134262579
7787,15,SC-21-X-A,2019,17020.344094300886
7962,18,SC-21-X-A,2019,26.53091284790039
8249,25,SC-21-X-A,2019,7108.319318007295
8548,33,SC-21-X-A,2019,470.101026422574
8843,3,SC-21-X-A,2020,1719581.32268988
9072,4,SC-21-X-A,2020,77335.80569600563
9363,11,SC-21-X-A,2020,1727.2527254741433
9655,12,SC-21-X-A,2020,9377.637105791076
9946,15,SC-21-X-A,2020,18487.792787932325
10128,18,SC-21-X-A,2020,21.75749512329101
10417,25,SC-21-X-A,2020,7106.99351508371
10719,33,SC-21-X-A,2020,467.4492845707674
11014,3,SC-21-X-A,2021,1718032.7179864498
11248,4,SC-21-X-A,2021,77711.38341668586
11540,11,SC-21-X-A,2021,1720.7066887004617
11831,12,SC-21-X-A,2021,9228.701465275066
12122,15,SC-21-X-A,2021,19698.39948669608
12318,18,SC-21-X-A,2021,126.93739744873047
12607,25,SC-21-X-A,2021,7106.284478706758
12918,33,SC-21-X-A,2021,480.8803798954742
13213,3,SC-21-X-A,2022,1714048.3814383987
13445,4,SC-21-X-A,2022,79085.0579899972
13735,11,SC-21-X-A,2022,1613.1674463176432
14025,12,SC-21-X-A,2022,9482.085755607097
14317,15,SC-21-X-A,2022,22024.92251577536
14512,18,SC-21-X-A,2022,141.70723124999998
14803,25,SC-21-X-A,2022,7116.370622249241
15119,33,SC-21-X-A,2022,594.3183002718829
15414,3,SC-21-X-A,2023,1710890.5758779394
15644,4,SC-21-X-A,2023,82002.55223485174
15922,11,SC-21-X-A,2023,1222.547249131362
16207,12,SC-21-X-A,2023,9838.717766421636
16499,15,SC-21-X-A,2023,22427.47379979953
16688,18,SC-21-X-A,2023,95.90019149169922
16984,25,SC-21-X-A,2023,7095.393803749483
17300,33,SC-21-X-A,2023,532.8503764282714
242,3,SC-21-X-B,2016,1462143.651158137
469,4,SC-21-X-B,2016,134736.20228155894
758,11,SC-21-X-B,2016,2452.4700942707145
1047,12,SC-21-X-B,2016,9779.292213008712
1337,15,SC-21-X-B,2016,207843.41132203783
1510,18,SC-21-X-B,2016,6189.005990488641
1796,25,SC-21-X-B,2016,9542.737127660463
2095,33,SC-21-X-B,2016,1418.8910545530075
2390,3,SC-21-X-B,2017,1453087.3748915019
2617,4,SC-21-X-B,2017,134075.918489322
2906,11,SC-21-X-B,2017,2405.856291554651
3195,12,SC-21-X-B,2017,9676.347881038488
3485,15,SC-21-X-B,2017,215633.81516364863
3657,18,SC-21-X-B,2017,8144.726532767703
3945,25,SC-21-X-B,2017,9579.566990856265
4245,33,SC-21-X-B,2017,1502.1434849260888
4540,3,SC-21-X-B,2018,1438165.5060712108
4767,4,SC-21-X-B,2018,132758.08270523616
5056,11,SC-21-X-B,2018,2369.282149715048
5346,12,SC-21-X-B,2018,9582.990247357367
5637,15,SC-21-X-B,2018,228739.6026528984
5808,18,SC-21-X-B,2018,11311.850486142941
6096,25,SC-21-X-B,2018,9587.673413799379
6395,33,SC-21-X-B,2018,1590.408276344547
6690,3,SC-21-X-B,2019,1417723.9990755322
6916,4,SC-21-X-B,2019,131334.17338951788
7206,11,SC-21-X-B,2019,2370.6984803424893
7497,12,SC-21-X-B,2019,9554.833477219818
7788,15,SC-21-X-B,2019,249842.87544738047
7963,18,SC-21-X-B,2019,12049.628129626513
8250,25,SC-21-X-B,2019,9596.309970879458
8549,33,SC-21-X-B,2019,1633.3203048418616
8844,3,SC-21-X-B,2020,1384695.0654764944
9073,4,SC-21-X-B,2020,133212.24802249676
9364,11,SC-21-X-B,2020,2427.117383443076
9656,12,SC-21-X-B,2020,9915.028273606526
9947,15,SC-21-X-B,2020,279186.2506885302
10129,18,SC-21-X-B,2020,13398.430359851194
10418,25,SC-21-X-B,2020,9590.609350890447
10720,33,SC-21-X-B,2020,1680.734945855428
11015,3,SC-21-X-B,2021,1338322.449651386
11249,4,SC-21-X-B,2021,132338.1126573124
11541,11,SC-21-X-B,2021,2325.3215006427795
11832,12,SC-21-X-B,2021,9558.609586517536
12123,15,SC-21-X-B,2021,324173.6993346801
12319,18,SC-21-X-B,2021,14856.527337900665
12608,25,SC-21-X-B,2021,11112.144305717937
12919,33,SC-21-X-B,2021,1419.1507455868714
13214,3,SC-21-X-B,2022,1311155.1453008417
13446,4,SC-21-X-B,2022,132095.5614629034
13736,11,SC-21-X-B,2022,1984.814826643771
14026,12,SC-21-X-B,2022,9326.970353296168
14318,15,SC-21-X-B,2022,350471.85656511656
14513,18,SC-21-X-B,2022,15577.38821821851
14804,25,SC-21-X-B,2022,11782.903333674058
15120,33,SC-21-X-B,2022,1711.3750590735112
15415,3,SC-21-X-B,2023,1288746.6690146942
15645,4,SC-21-X-B,2023,129205.83211503828
15923,11,SC-21-X-B,2023,730.4638572631836
16208,12,SC-21-X-B,2023,5940.434744555007
16500,15,SC-21-X-B,2023,379483.24309222586
16689,18,SC-21-X-B,2023,16198.996421169442
16985,25,SC-21-X-B,2023,12150.891307849077
17301,33,SC-21-X-B,2023,1649.484566947045
243,3,SC-21-X-C,2016,1134756.118154525
470,4,SC-21-X-C,2016,15529.746021287176
759,11,SC-21-X-C,2016,3784.4295850900753
1048,12,SC-21-X-C,2016,6089.211060092046
1338,15,SC-21-X-C,2016,571283.6204430854
1511,18,SC-21-X-C,2016,64311.10553794974
1797,25,SC-21-X-C,2016,9756.657131316735
2096,33,SC-21-X-C,2016,23780.3264679152
2391,3,SC-21-X-C,2017,1128572.7858344312
2618,4,SC-21-X-C,2017,15520.303599174144
2907,11,SC-21-X-C,2017,4081.24285327716
3196,12,SC-21-X-C,2017,6139.051920195899
3486,15,SC-21-X-C,2017,565838.975980173
3658,18,SC-21-X-C,2017,75380.646243977
3946,25,SC-21-X-C,2017,9873.116141169867
4246,33,SC-21-X-C,2017,23885.08905790041
4541,3,SC-21-X-C,2018,1130551.1470170065
4768,4,SC-21-X-C,2018,15503.509544225386
5057,11,SC-21-X-C,2018,3648.6104168085753
5347,12,SC-21-X-C,2018,6125.540830411838
5638,15,SC-21-X-C,2018,572950.9513855601
5809,18,SC-21-X-C,2018,65460.03904883984
6097,25,SC-21-X-C,2018,9961.232039930843
6396,33,SC-21-X-C,2018,25090.184118532263
6691,3,SC-21-X-C,2019,1124322.8106354864
6917,4,SC-21-X-C,2019,15485.315449576874
7207,11,SC-21-X-C,2019,3698.8193863361785
7498,12,SC-21-X-C,2019,6076.793430301958
7789,15,SC-21-X-C,2019,570239.0282741289
7964,18,SC-21-X-C,2019,74143.55335543024
8251,25,SC-21-X-C,2019,10010.773180736413
8550,33,SC-21-X-C,2019,25314.120689290277
8845,3,SC-21-X-C,2020,1119523.9337265647
9074,4,SC-21-X-C,2020,15491.113711979242
9365,11,SC-21-X-C,2020,3668.45300148517
9657,12,SC-21-X-C,2020,6100.345565532793
9948,15,SC-21-X-C,2020,574302.0068071395
10130,18,SC-21-X-C,2020,74554.31110052323
10419,25,SC-21-X-C,2020,10076.071146379712
10721,33,SC-21-X-C,2020,25574.97934170367
11016,3,SC-21-X-C,2021,1116060.5153163336
11250,4,SC-21-X-C,2021,15525.922683870302
11542,11,SC-21-X-C,2021,4100.567698837295
11833,12,SC-21-X-C,2021,6470.225631994007
12124,15,SC-21-X-C,2021,576573.469868087
12320,18,SC-21-X-C,2021,74400.42912133089
12609,25,SC-21-X-C,2021,10588.368533874574
12920,33,SC-21-X-C,2021,25571.71554695581
13215,3,SC-21-X-C,2022,1108114.4055762123
13447,4,SC-21-X-C,2022,15573.243693989943
13737,11,SC-21-X-C,2022,3159.313235669652
14027,12,SC-21-X-C,2022,6238.804599572083
14319,15,SC-21-X-C,2022,583459.5754308895
14514,18,SC-21-X-C,2022,75402.80882196457
14805,25,SC-21-X-C,2022,10840.751527197559
15121,33,SC-21-X-C,2022,26502.31151579628
15416,3,SC-21-X-C,2023,1096630.1183906593
15646,4,SC-21-X-C,2023,15504.28993469406
15924,11,SC-21-X-C,2023,1973.070536154859
16209,12,SC-21-X-C,2023,3015.7869680041485
16501,15,SC-21-X-C,2023,597550.4045297778
16690,18,SC-21-X-C,2023,76058.3429554639
16986,25,SC-21-X-C,2023,11271.876371481749
17302,33,SC-21-X-C,2023,27287.324715063263
244,3,SC-21-X-D,2016,1141956.9311593452
471,4,SC-21-X-D,2016,226293.5115515728
760,11,SC-21-X-D,2016,1889.4327933070344
1049,12,SC-21-X-D,2016,14541.104840222675
1339,15,SC-21-X-D,2016,362498.5566748907
1512,18,SC-21-X-D,2016,52255.5619692562
1798,25,SC-21-X-D,2016,27579.03425852453
2097,33,SC-21-X-D,2016,2164.770777010432
2392,3,SC-21-X-D,2017,1140095.3005620607
2619,4,SC-21-X-D,2017,226186.5590880676
2908,11,SC-21-X-D,2017,1905.6483678196048
3197,12,SC-21-X-D,2017,14500.668966400452
3487,15,SC-21-X-D,2017,359666.00746087293
3659,18,SC-21-X-D,2017,56876.177349210644
3947,25,SC-21-X-D,2017,27798.502785016874
4247,33,SC-21-X-D,2017,2149.951711320546
4542,3,SC-21-X-D,2018,1135443.371761535
4769,4,SC-21-X-D,2018,226266.88690070264
5058,11,SC-21-X-D,2018,1832.260180979039
5348,12,SC-21-X-D,2018,14733.473487629994
5639,15,SC-21-X-D,2018,363478.4787043768
5810,18,SC-21-X-D,2018,57280.173456123084
6098,25,SC-21-X-D,2018,27935.049468750985
6397,33,SC-21-X-D,2018,2208.681381923758
6692,3,SC-21-X-D,2019,1130243.9557627589
6918,4,SC-21-X-D,2019,225625.89358430565
7208,11,SC-21-X-D,2019,1825.915951696357
7499,12,SC-21-X-D,2019,14872.134037461476
7790,15,SC-21-X-D,2019,364474.2619009124
7965,18,SC-21-X-D,2019,61802.543495433725
8252,25,SC-21-X-D,2019,28121.743680640662
8551,33,SC-21-X-D,2019,2212.720952187429
8846,3,SC-21-X-D,2020,1127710.404980419
9075,4,SC-21-X-D,2020,225629.5935198517
9366,11,SC-21-X-D,2020,1867.540745454241
9658,12,SC-21-X-D,2020,14952.722282940837
9949,15,SC-21-X-D,2020,366413.3412592946
10131,18,SC-21-X-D,2020,62091.719247216184
10420,25,SC-21-X-D,2020,28310.5853542455
10722,33,SC-21-X-D,2020,2203.5270478302664
11017,3,SC-21-X-D,2021,1118346.7917762913
11251,4,SC-21-X-D,2021,226820.39604041332
11543,11,SC-21-X-D,2021,1933.0961620242624
11834,12,SC-21-X-D,2021,14976.06943889045
12125,15,SC-21-X-D,2021,374373.1887358388
12321,18,SC-21-X-D,2021,61823.78544853641
12610,25,SC-21-X-D,2021,28729.89782538251
12921,33,SC-21-X-D,2021,2177.179086910045
13216,3,SC-21-X-D,2022,1111298.2323614522
13448,4,SC-21-X-D,2022,226727.5000759397
13738,11,SC-21-X-D,2022,1239.1461600545822
14028,12,SC-21-X-D,2022,13999.314550504285
14320,15,SC-21-X-D,2022,381963.83972330496
14515,18,SC-21-X-D,2022,62217.435737252265
14806,25,SC-21-X-D,2022,29193.54830664672
15122,33,SC-21-X-D,2022,2541.5639085451458
15417,3,SC-21-X-D,2023,1103499.3988253716
15647,4,SC-21-X-D,2023,224663.14520171983
15925,11,SC-21-X-D,2023,1025.1986883918776
16210,12,SC-21-X-D,2023,4774.812709699787
16502,15,SC-21-X-D,2023,399239.81680675887
16691,18,SC-21-X-D,2023,62294.47329217942
16987,25,SC-21-X-D,2023,31051.22870843078
17303,33,SC-21-X-D,2023,2632.506591158245
245,3,SC-21-Y-A,2016,1339564.8024403048
472,4,SC-21-Y-A,2016,740.4257742797832
761,11,SC-21-Y-A,2016,1347.1678913623296
1050,12,SC-21-Y-A,2016,12273.050580100402
1340,15,SC-21-Y-A,2016,460016.2758505077
1513,18,SC-21-Y-A,2016,1491.5671251057693
1799,25,SC-21-Y-A,2016,5904.040782162443
2098,33,SC-21-Y-A,2016,2644.0943809248133
2393,3,SC-21-Y-A,2017,1331982.9497037623
2620,4,SC-21-Y-A,2017,727.7668359252908
2909,11,SC-21-Y-A,2017,1311.5407832995863
3198,12,SC-21-Y-A,2017,12260.40230451445
3488,15,SC-21-Y-A,2017,466824.2181234557
3660,18,SC-21-Y-A,2017,2245.971353198128
3948,25,SC-21-Y-A,2017,5927.756190205228
4248,33,SC-21-Y-A,2017,2700.8195303406715
4543,3,SC-21-Y-A,2018,1326993.9862296234
4770,4,SC-21-Y-A,2018,698.5663478393532
5059,11,SC-21-Y-A,2018,1318.2252697009524
5349,12,SC-21-Y-A,2018,12250.119458567173
5640,15,SC-21-Y-A,2018,471216.1961644982
5811,18,SC-21-Y-A,2018,2897.576063213996
6099,25,SC-21-Y-A,2018,5908.92684124893
6398,33,SC-21-Y-A,2018,2697.8284500083523
6693,3,SC-21-Y-A,2019,1318339.3498591394
6919,4,SC-21-Y-A,2019,698.0360631347635
7209,11,SC-21-Y-A,2019,1331.1495760180917
7500,12,SC-21-Y-A,2019,12248.260787094969
7791,15,SC-21-Y-A,2019,478423.1328798096
7966,18,SC-21-Y-A,2019,4314.417350848633
8253,25,SC-21-Y-A,2019,5917.81417130264
8552,33,SC-21-Y-A,2019,2709.2641373700308
8847,3,SC-21-Y-A,2020,1311819.9331923232
9076,4,SC-21-Y-A,2020,727.0662012573221
9367,11,SC-21-Y-A,2020,1374.6445056258865
9659,12,SC-21-Y-A,2020,12298.932605240732
9950,15,SC-21-Y-A,2020,483859.9620571473
10132,18,SC-21-Y-A,2020,5279.803545056417
10421,25,SC-21-Y-A,2020,5939.8155065382325
10723,33,SC-21-Y-A,2020,2681.267211518052
11018,3,SC-21-Y-A,2021,1303411.6097733458
11252,4,SC-21-Y-A,2021,809.1168385559063
11544,11,SC-21-Y-A,2021,1525.4172268159773
11835,12,SC-21-Y-A,2021,12401.998596750796
12126,15,SC-21-Y-A,2021,492053.4242061812
12322,18,SC-21-Y-A,2021,5248.435409375161
12611,25,SC-21-Y-A,2021,5948.44510600112
12922,33,SC-21-Y-A,2021,2582.9776676644124
13217,3,SC-21-Y-A,2022,1293257.3908494762
13449,4,SC-21-Y-A,2022,807.4442213256818
13739,11,SC-21-Y-A,2022,1237.7901884790049
14029,12,SC-21-Y-A,2022,11922.024265386975
14321,15,SC-21-Y-A,2022,502685.08341909776
14516,18,SC-21-Y-A,2022,5329.543339654767
14807,25,SC-21-Y-A,2022,5987.764853510882
15123,33,SC-21-Y-A,2022,2754.383687802902
15418,3,SC-21-Y-A,2023,1274553.996992203
15648,4,SC-21-Y-A,2023,843.7501367797842
15926,11,SC-21-Y-A,2023,672.9297236469109
16211,12,SC-21-Y-A,2023,8089.300019592147
16503,15,SC-21-Y-A,2023,525219.5454705374
16692,18,SC-21-Y-A,2023,5497.880538303505
16988,25,SC-21-Y-A,2023,6292.658999500873
17304,33,SC-21-Y-A,2023,2811.362944239671
246,3,SC-21-Y-B,2016,1199540.4466830003
473,4,SC-21-Y-B,2016,1805.589879605161
762,11,SC-21-Y-B,2016,2125.973734492688
1051,12,SC-21-Y-B,2016,26172.86053797661
1341,15,SC-21-Y-B,2016,566501.1816242266
1514,18,SC-21-Y-B,2016,1777.2834727852853
1800,25,SC-21-Y-B,2016,7910.336494773823
2099,33,SC-21-Y-B,2016,18147.7441529972
2394,3,SC-21-Y-B,2017,1195536.5585440472
2621,4,SC-21-Y-B,2017,1815.9688380890484
2910,11,SC-21-Y-B,2017,2132.315773056783
3199,12,SC-21-Y-B,2017,26214.648282923376
3489,15,SC-21-Y-B,2017,570096.7193442349
3661,18,SC-21-Y-B,2017,2107.227507211984
3949,25,SC-21-Y-B,2017,7917.728669242814
4249,33,SC-21-Y-B,2017,18160.24962103663
4544,3,SC-21-Y-B,2018,1190235.4913086328
4771,4,SC-21-Y-B,2018,1808.1446137116068
5060,11,SC-21-Y-B,2018,2165.572934265135
5350,12,SC-21-Y-B,2018,26230.373990651493
5641,15,SC-21-Y-B,2018,575129.9926030955
5812,18,SC-21-Y-B,2018,2324.270299866059
6100,25,SC-21-Y-B,2018,7919.371775641237
6399,33,SC-21-Y-B,2018,18168.199054000692
6694,3,SC-21-Y-B,2019,1175599.2982826226
6920,4,SC-21-Y-B,2019,1802.3335711395853
7210,11,SC-21-Y-B,2019,2141.004831151216
7501,12,SC-21-Y-B,2019,26286.14603323215
7792,15,SC-21-Y-B,2019,590176.8215985757
7967,18,SC-21-Y-B,2019,1851.7519530355792
8254,25,SC-21-Y-B,2019,7924.366674906876
8553,33,SC-21-Y-B,2019,18199.51792539978
8848,3,SC-21-Y-B,2020,1168268.641353335
9077,4,SC-21-Y-B,2020,1812.1789938690763
9368,11,SC-21-Y-B,2020,2184.2794784393413
9660,12,SC-21-Y-B,2020,26372.034077619024
9951,15,SC-21-Y-B,2020,597476.5978860701
10133,18,SC-21-Y-B,2020,1781.5205192597994
10422,25,SC-21-Y-B,2020,7928.535357096219
10724,33,SC-21-Y-B,2020,18157.36528120181
11019,3,SC-21-Y-B,2021,1156899.345563107
11253,4,SC-21-Y-B,2021,1892.8956208710297
11545,11,SC-21-Y-B,2021,2346.524149602864
11836,12,SC-21-Y-B,2021,26513.680316613467
12127,15,SC-21-Y-B,2021,608580.604088532
12323,18,SC-21-Y-B,2021,1679.9286650771699
12612,25,SC-21-Y-B,2021,7926.03078297261
12923,33,SC-21-Y-B,2021,18142.407393128287
13218,3,SC-21-Y-B,2022,1143563.942277796
13450,4,SC-21-Y-B,2022,1913.819257315124
13740,11,SC-21-Y-B,2022,1972.7726251707531
14030,12,SC-21-Y-B,2022,25585.89221737719
14322,15,SC-21-Y-B,2022,622947.8063501994
14517,18,SC-21-Y-B,2022,1840.1495232375698
14808,25,SC-21-Y-B,2022,7953.599598863726
15124,33,SC-21-Y-B,2022,18203.434729969777
15419,3,SC-21-Y-B,2023,1133328.3413925925
15649,4,SC-21-Y-B,2023,2350.6179525788
15927,11,SC-21-Y-B,2023,987.1734392578356
16212,12,SC-21-Y-B,2023,12081.050949465718
16504,15,SC-21-Y-B,2023,646721.3021673325
16693,18,SC-21-Y-B,2023,2065.7823554336137
16989,25,SC-21-Y-B,2023,8051.465658604742
17305,33,SC-21-Y-B,2023,18395.682664680146
247,3,SC-21-Y-C,2016,1439453.0429219834
474,4,SC-21-Y-C,2016,10347.168444926298
763,11,SC-21-Y-C,2016,89.59680250854491
1052,12,SC-21-Y-C,2016,3144.46512808125
1342,15,SC-21-Y-C,2016,351108.230465277
1515,18,SC-21-Y-C,2016,3505.151583108557
1574,21,SC-21-Y-C,2016,1209.5817768467011
1801,25,SC-21-Y-C,2016,8206.511513008672
2100,33,SC-21-Y-C,2016,1081.8606272454897
2395,3,SC-21-Y-C,2017,1434627.3154527193
2622,4,SC-21-Y-C,2017,10350.21284989634
2911,11,SC-21-Y-C,2017,85.91767764892577
3200,12,SC-21-Y-C,2017,3195.900694330003
3490,15,SC-21-Y-C,2017,355409.8294319413
3662,18,SC-21-Y-C,2017,4004.27409506449
3722,21,SC-21-Y-C,2017,1194.1991242570848
3950,25,SC-21-Y-C,2017,8160.318165389028
4250,33,SC-21-Y-C,2017,1117.641771734016
4545,3,SC-21-Y-C,2018,1427814.8134011768
4772,4,SC-21-Y-C,2018,10597.28452097773
5061,11,SC-21-Y-C,2018,93.88704727172856
5351,12,SC-21-Y-C,2018,3241.2730113710204
5642,15,SC-21-Y-C,2018,362514.02514965646
5813,18,SC-21-Y-C,2018,3727.091110006535
5873,21,SC-21-Y-C,2018,935.576434352323
6101,25,SC-21-Y-C,2018,8144.308538246691
6400,33,SC-21-Y-C,2018,1077.3500499379295
6695,3,SC-21-Y-C,2019,1416450.2649523946
6921,4,SC-21-Y-C,2019,10733.28706568138
7211,11,SC-21-Y-C,2019,66.10105538940431
7502,12,SC-21-Y-C,2019,3378.761962322639
7793,15,SC-21-Y-C,2019,373314.8607588312
7968,18,SC-21-Y-C,2019,4248.554585375152
8028,21,SC-21-Y-C,2019,753.0971548418195
8255,25,SC-21-Y-C,2019,8123.001212837748
8554,33,SC-21-Y-C,2019,1077.6805152943784
8849,3,SC-21-Y-C,2020,1409047.806296491
9078,4,SC-21-Y-C,2020,10735.997753511
9369,11,SC-21-Y-C,2020,82.05902826538086
9661,12,SC-21-Y-C,2020,3354.989441271615
9952,15,SC-21-Y-C,2020,380489.42769305786
10134,18,SC-21-Y-C,2020,4508.858323111778
10194,21,SC-21-Y-C,2020,720.3676191362522
10423,25,SC-21-Y-C,2020,8131.061296071391
10725,33,SC-21-Y-C,2020,1075.041812041205
11020,3,SC-21-Y-C,2021,1399910.7559043248
11254,4,SC-21-Y-C,2021,10652.681841499463
11546,11,SC-21-Y-C,2021,81.89373807373045
11837,12,SC-21-Y-C,2021,3388.884965166975
12128,15,SC-21-Y-C,2021,389528.0352700054
12324,18,SC-21-Y-C,2021,4656.662844052945
12384,21,SC-21-Y-C,2021,667.8579570696014
12613,25,SC-21-Y-C,2021,8243.154898396802
12924,33,SC-21-Y-C,2021,1015.6818443410092
13219,3,SC-21-Y-C,2022,1392006.4650596445
13451,4,SC-21-Y-C,2022,9773.12300982986
13741,11,SC-21-Y-C,2022,36.29059107055664
14031,12,SC-21-Y-C,2022,2321.1647862868845
14323,15,SC-21-Y-C,2022,399279.9725812389
14518,18,SC-21-Y-C,2022,4904.193690995076
14578,21,SC-21-Y-C,2022,245.3861987566065
14809,25,SC-21-Y-C,2022,8301.128221747957
15125,33,SC-21-Y-C,2022,1277.8851233358678
15420,3,SC-21-Y-C,2023,1377904.3538252236
15650,4,SC-21-Y-C,2023,8668.82277013892
15928,11,SC-21-Y-C,2023,174.79005333862318
